"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JSPUHUFK","journalArticle","2018","Kaminski, Steve; Brandt, Olaf","Das institutionelle Forschungsdatenrepositorium FDAT der Universität Tübingen: 61-75 Seiten / o-bib. Das offene Bibliotheksjournal / Herausgeber VDB, Bd. 5 Nr. 3 (2018)","o-bib. Das offene Bibliotheksjournal / Herausgeber VDB","","2363-9814","10.5282/o-bib/2018H3S61-75","https://www.o-bib.de/bib/article/view/5324","Das eScience-Center der Universität Tübingen bietet mit dem Forschungsdatenrepositorium FDAT lokalen Forschungsprojekten und Forschenden diverse Dienstleistungen sowie die nötige technische Ausstattung für die Langzeitarchivierung und Nachnutzung ihrer Forschungsdaten an. Dabei folgt FDAT den Richtlinien eines offenen Archivinformationssystems OAIS und wurde von unabhängiger Stelle zertifiziert. Ziel ist es, wissenschaftliche Daten sicher aufzubewahren und der breiten Öffentlichkeit nach Möglichkeit Open Access5 zur Verfügung zu stellen. Darüber hinaus sollen Wissenschaftlerinnen und Wissenschaftler in allen Phasen des Lebenszyklus ihrer Forschungsdaten durch die Betreiber des Repositoriums beraten und technisch unterstützt werden. Das Repositorium wird legitimiert durch die von der Universität Tübingen verabschiedeten Leitlinien zum Umgang mit Forschungsdaten, und neben dem eScience-Center konkret betreut durch die Universitätsbibliothek Tübingen und das ansässige Zentrum für Datenverarbeitung. Das Repositorium hat am 01.01.2017 seinen produktiven Betrieb aufgenommen und hält derzeit (15.08.2018) 6741 digitale Objekte vor.","2018","2024-09-02 07:33:23","2024-09-02 07:33:23","","61–75","","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBXNVEX9","journalArticle","2023","Bodin, Marjolaine; Bolmsten, Fredrik; Aulin, Petra; Ivănoaica, Teodor; Olivo, Alessandro; Malka, Janusz; Wrona, Krzysztof; Götz, Andy","Data Management Plans for the Photon and Neutron Communities","Data Science Journal","","1683-1470","10.5334/dsj-2023-030","https://datascience.codata.org/articles/10.5334/dsj-2023-030?_rsc=5d7ok","The CODATA Data Science Journal is a peer-reviewed, open access, electronic journal, publishing papers on the management, dissemination, use and reuse of research data and databases across all research domains, including science, technology, the humanities and the arts. The scope of the journal includes descriptions of data systems, their implementations and their publication, applications, infrastructures, software, legal, reproducibility and transparency issues, the availability and usability of complex datasets, and with a particular focus on the principles, policies and practices for open data. All data is in scope, whether born digital or converted from other sources.","2023","2024-09-02 07:33:23","2024-10-29 08:32:45","","","","1","22","","","","","","","","","","","","","","","","","","","","","data management plan; DMP tools; DS-Wizard; neutron source; synchotron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VKS66D55","journalArticle","2023","Gehlot, Swati; Peters-von Gehlen, Karsten; Lammert, Andrea; Thiemann, Hannes","Data Management for PalMod-II – A FAIR-Based Strategy for Data Handling in Large Climate Modeling Projects","Data Science Journal","","1683-1470","10.5334/dsj-2023-034","https://datascience.codata.org/articles/10.5334/dsj-2023-034?_rsc=tnnr0","The CODATA Data Science Journal is a peer-reviewed, open access, electronic journal, publishing papers on the management, dissemination, use and reuse of research data and databases across all research domains, including science, technology, the humanities and the arts. The scope of the journal includes descriptions of data systems, their implementations and their publication, applications, infrastructures, software, legal, reproducibility and transparency issues, the availability and usability of complex datasets, and with a particular focus on the principles, policies and practices for open data. All data is in scope, whether born digital or converted from other sources.","2023","2024-09-02 07:33:23","2024-10-29 08:26:50","","","","1","22","","","","","","","","","","","","","","","","","","","","","data management plan; climate research; reseach data management; standardization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQ47WK42","presentation","2023","Robrecht, Michèle","Aufgaben und Tools für den digitalen FDM-Assistenten ""Jarves""","","","","","https://publica.fraunhofer.de/bitstreams/e4e3f553-a6e7-4441-a5d7-47e3dc71a790/download","","2023","2024-09-02 07:33:23","2024-09-02 11:20:48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNGZ2I9C","thesis","2022","Strehlow, Nele","Anforderungen an das Forschungsdatenmanagement an Fachhochschulen/Hochschulen für Angewandte Wissenschaften – Entwicklung von Empfehlungen für die HAW Hamburg: Anforderungen an das Forschungsdatenmanagement an Fachhochschulen/Hochschulen für Angewandte Wissenschaften – Entwicklung von Empfehlungen für die HAW Hamburg","","","","","https://reposit.haw-hamburg.de/handle/20.500.12738/10996","Das Forschungsdatenmanagement wird zunehmend von den Hochschulen gefordert. An Fachhochschulen und Hochschulen für Angewandte Wissenschaften ist dieses Thema noch nicht so weit verbreitet wie an Universitäten. Diese Bachelorarbeit geht im Theorieteil auf die Forschung an Fachhochschulen und das Konzept des Forschungsdatenmanagements ein. Durch Experteninterviews werden die Anforderungen, aber auch die Herausforderungen für die Einführung eines Forschungsdatenmanagements an Fachhochschulen und Hochschulen für Angewandte Wissenschaften erfragt. Aus den Erkenntnissen des Theorieteils und der Interviews wurden Empfehlungen für das Forschungsdatenmanagement an der HAW Hamburg entwickelt.","2022-08-11","2024-07-08 09:28:01","2024-09-02 12:48:25","","","","","","","","","","","","","Hochschule für Angewandte Wissenschaften Hamburg","","de","","PhD Thesis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNKD556W","journalArticle","2023","Mertzen, Daniela; Neuroth, Heike; Schneemann, Carsten; Woywod, Kathrin","Zertifikatskurs \glqqForschungsdatenmanagement für Studierende\grqq der Landesinitiative für Forschungsdatenmanagement in Brandenburg","","","","","https://dl.gi.de/items/dd0b504e-cafc-4769-91c0-eac41bf552db","Ein professionelles Forschungsdatenmanagement verbessert die Nachvollziehbarkeit und Nachnutzbarkeit von Forschungsdaten. Forschende können eine wachsende Zahl an Schulungs- und Qualifizierungsangeboten zum Forschungsdatenmanagement nutzen, um den professionellen Umgang mit Daten zu erlernen. Schulungsangebote richten sich meist an Promovierende, wissenschaftliches und forschungsunterstützendes Personal. Für Bachelor- und Masterstudierende gibt es kaum Angebote, obwohl Forschungsdaten häufig bereits im Rahmen von Abschlussprojekten und -arbeiten Grundlage ihrer Fragestellungen sind. Die Landesinitiative Forschungsdaten- management in Brandenburg (FDM-BB), ein Verbund der acht forschenden staatlichen Hochschulen Brandenburgs, entwickelte daher im Rahmen des Projekts IN-FDM-BB ein Konzept für einen Zertifikatskurs zum Forschungsdatenmanagement für Studierende. Der erste Zertifikatskurs wurde im März 2023 als einwöchige Online-Spring School mit 30 Studierenden und elf Dozierenden mit unterschiedlicher beruflicher Expertise (Forschung und Lehre, Forschungsservice, Bibliothek) durchgeführt und ist, je nach Prüfungsleistung, mit 2 bis 4 ECTS / Leistungspunkten anrechenbar. Der Artikel beschreibt organisatorische, formale, technische, didaktische und inhaltliche Aspekte des Zertifikatskonzepts und liefert einen ersten Erfahrungsbericht.","2023","2024-09-02 07:33:32","2024-09-02 07:33:32","","95–105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4HHITNS","report","2018","","Besser forschen","","","","","https://d-nb.info/119277860x/34","","2018","2024-09-02 07:33:32","2024-09-02 11:27:33","","","","","","","","","","","","ZB MED-Jahresbericht","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KF6USCW4","book","2019","","Verstetigung zentraler Dienstleistungen zum Forschungsdatenmanagement–Das Kompetenzzentrum Forschungsdaten der Universität Bielefeld","","","","","https://d-nb.info/1193070686/34#page=188","","2019","2024-09-02 07:33:32","2024-09-02 12:50:43","","","","","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P3DGA55P","book","2019","","Wissenschaftliche Bibliotheken und die Fachinformationsdienste–zusammen wirken?","","","","","https://epub.sub.uni-hamburg.de/epub/volltexte/2019/92196/pdf/o_bib_2019_02_.pdf#page=126","","2019","2024-09-02 07:33:32","2024-09-02 07:33:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIXXAWVN","journalArticle","2018","Dierkes, Jens; Curdt, Constanze","Von der Idee zum Konzept – Forschungsdatenmanagement an der Universität zu Köln: 28-46 Seiten / o-bib. Das offene Bibliotheksjournal / Herausgeber VDB, Bd. 5 Nr. 2 (2018)","o-bib. Das offene Bibliotheksjournal / Herausgeber VDB","","2363-9814","10.5282/o-bib/2018H2S28-46","https://www.o-bib.de/bib/article/view/5348","Die Universität zu Köln, als eine der größten Hochschulen Deutschlands, nähert sich dem Thema universitätsweites systematisches Forschungsdatenmanagement (FDM) über eine Machbarkeitsstudie an. Im Laufe eines Jahres wurde der Status quo des Umgangs mit Forschungsdaten an der Universität, den Fakultäten, Instituten und Forschungsprojekten ermittelt. Als Grundlage für die weiteren Arbeiten wurde eine Leitlinie zum Umgang mit Forschungsdaten erarbeitet und seitens der Universität verabschiedet. Ausgehend von einem umfänglichen FDM-Service-Portfolio wurden erste Maßnahmenpakete entwickelt, die mit einer realistischen Aufwandsabschätzung eine Grundlage für ein universitätsweites FDM innerhalb der nächsten drei Jahre legen sollen. Die Maßnahmen basieren im Wesentlichen auf dem Aufbau von Informations-, Beratungs- und Schulungsangeboten und sollen die Vernetzung der FDM-Akteure stärken. Ein weiteres Arbeitsgebiet liegt im Aufbau digitaler Services im Bereich Speicherung und Sichtbarmachung von Forschungsergebnissen. The University of Cologne, one of the largest universities in Germany, has approached the topic of university-wide, systematic research data management (RDM) by means of a feasibility study. In the course of a year, the status quo of the handling of research data at the university, the faculties, institutes and research projects was investigated. As a basis for further work, a guideline for the handling of research data was developed and adopted by the university. Based on a comprehensive RDM-service portfolio, first packages of measures were developed in order to provide a basis for a university-wide RDM within the next three years, also giving a realistic estimate of costs. Essentially, the measures are centred on the development of information, consulting and training services and are intended to strengthen the networking of RDM actors. Another field of activity is the development of digital services in the area of storage and visualisation of research results.","2018","2024-09-02 07:33:32","2024-09-02 12:53:39","","28–46","","2","5","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4Q22R5R","book","2019","","Überblick zum Management von Forschungsdaten (FDM I)","","","","","https://publications.rwth-aachen.de/record/763825/files/763825.pdf","","2019","2024-09-02 07:33:32","2024-09-02 12:50:18","","","","","","","","","","","","","","","de","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSNMTWIS","document","2018","Koepler, Oliver; Jung, Nicole; Kraft, Angelina; Neumann, Janna","Thesenpapier Nationale Forschungsdateninfrastruktur für die Chemie (NFDI4Chem)","","","","","https://www.repo.uni-hannover.de/handle/123456789/3699","“Der stufenweise Aufbau einer Nationalen Forschungsdateninfrastruktur in Netzwerkform hat das Ziel, ein verlässliches und nachhaltiges Dienste-Portfolio zu schaffen, welches generische und fachspezifische Bedarfe des Forschungsdatenmanagements in Deutschland abdeckt.” Für das Fachgebiet Chemie ermöglicht eine solche nationale Forschungsdateninfrastruktur, öffentlich-finanzierte Forschungsdaten effizient zu erheben, standardisiert zu beschreiben, dauerhaft zu speichern und durch Persistent Identifier (PID) eindeutig referenzierbar und auffindbar zu machen. Sie unterstützt gemäß den Vorgaben des RfII die Reproduzierbarkeit und Nachnutzbarkeit der Daten zum Zwecke einer perpetuierten Wissensgenerierung. Mit der Reproduzierbarkeit von Forschungsergebnissen unterstützt eine solche Forschungsdateninfrastruktur den Peer Reviewing Prozess zur Förderung der wissenschaftlichen Selbstkontrolle und erhöht die Datenqualität, insbesondere in wissenschaftlichen Publikationen. Die NFDI4Chem ist ein gemeinschaftlicher Ansatz von Wissenschaftlern aus der Chemie, der Fachgesellschaft Gesellschaft Deutscher Chemiker und deren Fachgruppen, Einrichtungen aus der Forschungsförderung und Infrastruktureinrichtungen (Technische Informationsbibliothek). Eine Gruppe von Vertretern dieser Stakeholder hat sich Ende April 2018 zu einem Auftakttreffen “Fachgespräch NFDI4Chem” in Hannover getroffen. Dieses Papier fasst die Erkenntnisse des Fachgespräches zusammen. Weitere Stakeholder wie Verlage oder Datenbankanbieter sind im folgenden Diskurs willkommen.","2018","2024-09-02 07:33:32","2024-09-02 07:33:32","","","","","","","","","","","","","Leibniz Universität Hannover","","","","","","","","","DOI: 10.15488/3667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
